year,id,paper,position,answer,infographic_url,question_url
1995,UPSCPRELI1995GS01118,GS1,118,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01118.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01118
1995,UPSCPRELI1995GS01119,GS1,119,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01119.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01119
1995,UPSCPRELI1995GS01120,GS1,120,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01120.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01120
1995,UPSCPRELI1995GS01121,GS1,121,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01121.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01121
1995,UPSCPRELI1995GS01122,GS1,122,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01122.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01122
1995,UPSCPRELI1995GS01123,GS1,123,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01123.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01123
1995,UPSCPRELI1995GS01124,GS1,124,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01124.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01124
1995,UPSCPRELI1995GS01125,GS1,125,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01125.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01125
1995,UPSCPRELI1995GS01126,GS1,126,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01126.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01126
1995,UPSCPRELI1995GS01127,GS1,127,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01127.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01127
1995,UPSCPRELI1995GS01128,GS1,128,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01128.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01128
1995,UPSCPRELI1995GS01129,GS1,129,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01129.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01129
1995,UPSCPRELI1995GS01130,GS1,130,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01130.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01130
1995,UPSCPRELI1995GS01131,GS1,131,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01131.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01131
1995,UPSCPRELI1995GS01132,GS1,132,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1995/UPSCPRELI1995GS01132.webp,https://www.dalvoy.com/upsc/prelims/1995/q/UPSCPRELI1995GS01132
1996,UPSCPRELI1996GS01001,GS1,1,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01001.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01001
1996,UPSCPRELI1996GS01002,GS1,2,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01002.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01002
1996,UPSCPRELI1996GS01003,GS1,3,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01003.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01003
1996,UPSCPRELI1996GS01004,GS1,4,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01004.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01004
1996,UPSCPRELI1996GS01005,GS1,5,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01005.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01005
1996,UPSCPRELI1996GS01006,GS1,6,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01006.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01006
1996,UPSCPRELI1996GS01007,GS1,7,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01007.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01007
1996,UPSCPRELI1996GS01008,GS1,8,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01008.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01008
1996,UPSCPRELI1996GS01009,GS1,9,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01009.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01009
1996,UPSCPRELI1996GS01010,GS1,10,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01010.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01010
1996,UPSCPRELI1996GS01011,GS1,11,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01011.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01011
1996,UPSCPRELI1996GS01012,GS1,12,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01012.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01012
1996,UPSCPRELI1996GS01013,GS1,13,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01013.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01013
1996,UPSCPRELI1996GS01014,GS1,14,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01014.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01014
1996,UPSCPRELI1996GS01015,GS1,15,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01015.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01015
1996,UPSCPRELI1996GS01016,GS1,16,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01016.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01016
1996,UPSCPRELI1996GS01017,GS1,17,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01017.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01017
1996,UPSCPRELI1996GS01018,GS1,18,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01018.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01018
1996,UPSCPRELI1996GS01019,GS1,19,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01019.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01019
1996,UPSCPRELI1996GS01020,GS1,20,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01020.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01020
1996,UPSCPRELI1996GS01021,GS1,21,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01021.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01021
1996,UPSCPRELI1996GS01022,GS1,22,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01022.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01022
1996,UPSCPRELI1996GS01023,GS1,23,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01023.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01023
1996,UPSCPRELI1996GS01024,GS1,24,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01024.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01024
1996,UPSCPRELI1996GS01025,GS1,25,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01025.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01025
1996,UPSCPRELI1996GS01026,GS1,26,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01026.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01026
1996,UPSCPRELI1996GS01027,GS1,27,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01027.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01027
1996,UPSCPRELI1996GS01028,GS1,28,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01028.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01028
1996,UPSCPRELI1996GS01029,GS1,29,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01029.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01029
1996,UPSCPRELI1996GS01030,GS1,30,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01030.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01030
1996,UPSCPRELI1996GS01031,GS1,31,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01031.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01031
1996,UPSCPRELI1996GS01032,GS1,32,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01032.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01032
1996,UPSCPRELI1996GS01033,GS1,33,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01033.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01033
1996,UPSCPRELI1996GS01034,GS1,34,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01034.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01034
1996,UPSCPRELI1996GS01035,GS1,35,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01035.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01035
1996,UPSCPRELI1996GS01036,GS1,36,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01036.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01036
1996,UPSCPRELI1996GS01037,GS1,37,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01037.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01037
1996,UPSCPRELI1996GS01038,GS1,38,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01038.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01038
1996,UPSCPRELI1996GS01039,GS1,39,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01039.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01039
1996,UPSCPRELI1996GS01040,GS1,40,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01040.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01040
1996,UPSCPRELI1996GS01041,GS1,41,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01041.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01041
1996,UPSCPRELI1996GS01042,GS1,42,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01042.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01042
1996,UPSCPRELI1996GS01043,GS1,43,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01043.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01043
1996,UPSCPRELI1996GS01044,GS1,44,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01044.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01044
1996,UPSCPRELI1996GS01045,GS1,45,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01045.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01045
1996,UPSCPRELI1996GS01046,GS1,46,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01046.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01046
1996,UPSCPRELI1996GS01047,GS1,47,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01047.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01047
1996,UPSCPRELI1996GS01048,GS1,48,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01048.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01048
1996,UPSCPRELI1996GS01049,GS1,49,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01049.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01049
1996,UPSCPRELI1996GS01050,GS1,50,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01050.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01050
1996,UPSCPRELI1996GS01051,GS1,51,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01051.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01051
1996,UPSCPRELI1996GS01052,GS1,52,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01052.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01052
1996,UPSCPRELI1996GS01053,GS1,53,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01053.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01053
1996,UPSCPRELI1996GS01054,GS1,54,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01054.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01054
1996,UPSCPRELI1996GS01055,GS1,55,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01055.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01055
1996,UPSCPRELI1996GS01056,GS1,56,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01056.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01056
1996,UPSCPRELI1996GS01057,GS1,57,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01057.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01057
1996,UPSCPRELI1996GS01058,GS1,58,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01058.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01058
1996,UPSCPRELI1996GS01059,GS1,59,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01059.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01059
1996,UPSCPRELI1996GS01060,GS1,60,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01060.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01060
1996,UPSCPRELI1996GS01061,GS1,61,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01061.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01061
1996,UPSCPRELI1996GS01062,GS1,62,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01062.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01062
1996,UPSCPRELI1996GS01063,GS1,63,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01063.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01063
1996,UPSCPRELI1996GS01064,GS1,64,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01064.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01064
1996,UPSCPRELI1996GS01065,GS1,65,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01065.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01065
1996,UPSCPRELI1996GS01066,GS1,66,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01066.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01066
1996,UPSCPRELI1996GS01067,GS1,67,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01067.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01067
1996,UPSCPRELI1996GS01068,GS1,68,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01068.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01068
1996,UPSCPRELI1996GS01069,GS1,69,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01069.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01069
1996,UPSCPRELI1996GS01070,GS1,70,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01070.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01070
1996,UPSCPRELI1996GS01071,GS1,71,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01071.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01071
1996,UPSCPRELI1996GS01072,GS1,72,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01072.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01072
1996,UPSCPRELI1996GS01073,GS1,73,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01073.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01073
1996,UPSCPRELI1996GS01074,GS1,74,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01074.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01074
1996,UPSCPRELI1996GS01075,GS1,75,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01075.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01075
1996,UPSCPRELI1996GS01076,GS1,76,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01076.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01076
1996,UPSCPRELI1996GS01077,GS1,77,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01077.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01077
1996,UPSCPRELI1996GS01078,GS1,78,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01078.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01078
1996,UPSCPRELI1996GS01079,GS1,79,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01079.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01079
1996,UPSCPRELI1996GS01080,GS1,80,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01080.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01080
1996,UPSCPRELI1996GS01081,GS1,81,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01081.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01081
1996,UPSCPRELI1996GS01082,GS1,82,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01082.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01082
1996,UPSCPRELI1996GS01083,GS1,83,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01083.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01083
1996,UPSCPRELI1996GS01084,GS1,84,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01084.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01084
1996,UPSCPRELI1996GS01085,GS1,85,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01085.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01085
1996,UPSCPRELI1996GS01086,GS1,86,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01086.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01086
1996,UPSCPRELI1996GS01087,GS1,87,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01087.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01087
1996,UPSCPRELI1996GS01088,GS1,88,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1996/UPSCPRELI1996GS01088.webp,https://www.dalvoy.com/upsc/prelims/1996/q/UPSCPRELI1996GS01088
